stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1210,2950,"OLD KEENE MILL RD @ CARRLEIGH PKWY",,38.780140,-77.228430,,,,,,0
1211,2951,"OLD KEENE MILL RD @ COMMERCE ST",,38.778020,-77.191790,,,,,,0
1212,2952,"OLD KEENE MILL RD @ ENGLISH IVY CT",,38.777733,-77.239289,,,,,,0
1213,2954,"OLD KEENE MILL RD @ FIELD MASTER DR",,38.772940,-77.255280,,,,,,0
1214,2955,"OLD KEENE MILL RD @ GREELEY BLVD",,38.776180,-77.216410,,,,,,0
1215,2956,"OLD KEENE MILL RD @ GREELEY BLVD",,38.775620,-77.215640,,,,,,0
1216,2958,"OLD KEENE MILL RD @ HARWOOD PL",,38.774370,-77.210180,,,,,,0
1217,2959,"OLD KEENE MILL RD @ HARWOOD PL",,38.774110,-77.210140,,,,,,0
1218,2962,"OLD KEENE MILL RD @ HANOVER AVE",,38.777700,-77.195280,,,,,,0
1219,2963,"OLD KEENE MILL RD @ WESTMORE DR E",,38.777410,-77.195180,,,,,,0
1220,2964,"OLD KEENE MILL RD @ HUNTSMAN BLVD",,38.774150,-77.248420,,,,,,0
1221,2965,"OLD KEENE MILL RD@HUNTER VILLAGE DR",,38.774390,-77.205740,,,,,,0
1222,2966,"OLD KEENE MILL RD @ JANSEN DR",,38.778487,-77.220463,,,,,,0
1223,2967,"OLD KEENE MILL RD @ JANSEN DR",,38.778330,-77.220670,,,,,,0
1224,2969,"OLD KEENE MILL RD @ KEENE DR",,38.773400,-77.259180,,,,,,0
1226,2971,"OLD KEENE MILL RD @ MILLWOOD DR",,38.778290,-77.236950,,,,,,0
1227,2973,"OLD KEENE MILL RD @ ROLLING RD",,38.779693,-77.231714,,,,,,0
1228,2975,"OLD KEENE MILL RD @ KEENE MILL CTR",,38.778770,-77.234870,,,,,,0
1229,2976,"OLD KEENE MILL RD @ ROLLING RD",,38.779490,-77.231450,,,,,,0
1230,2978,"OLD KEENE MILL RD @ TIVERTON DR",,38.774560,-77.206260,,,,,,0
1231,2979,"OLD KEENE MILL RD @ WESTMORE DR W",,38.775750,-77.201930,,,,,,0
1232,2980,"OLD KEENE MILL RD @ WYNGATE DR",,38.776500,-77.243740,,,,,,0
1236,2986,"OX TR @ JOSEPH SIEWICK",,38.888250,-77.379320,,,,,,1
1238,2990,"OX TR @ WEST OX RD",,38.888320,-77.378630,,,,,,1
1239,2993,"THE PARKWAY @ AUSTIN AVE",,38.782370,-77.095380,,,,,,0
1240,2994,"PARK AVE @ BALLOU ST",,38.974249,-77.386306,,,,,,0
1241,2995,"PARK AVE @ BRANCH DR",,38.974210,-77.387020,,,,,,0
1242,2997,"PARK AVE @ BRANCH DR",,38.975710,-77.390006,,,,,,0
1243,3002,"THE PARKWAY @ DORSET DR",,38.774700,-77.099570,,,,,,0
1244,3003,"THE PARKWAY @ DORSET DR",,38.774300,-77.099370,,,,,,0
1245,3004,"PARK AVE @ DRANESVILLE RD",,38.977737,-77.378665,,,,,,0
1246,3005,"THE PARKWAY @ GENTELE CT",,38.780370,-77.095970,,,,,,0
1247,3006,"PARK AVE @ GRANT ST",,38.976570,-77.380570,,,,,,0
1248,3007,"PARK AVE @ GRANT ST",,38.976501,-77.380517,,,,,,0
1249,3008,"PARCHER AVE @ HUSTON PL",,38.961273,-77.405143,,,,,,0
1250,3009,"PARCHER AVE @ SPRINGER DR W",,38.962559,-77.407192,,,,,,0
1252,3016,"THE PARKWAY @ MEMORIAL ST",,38.780010,-77.095920,,,,,,0
1253,3020,"THE PARKWAY @ PROSPECT TER",,38.776340,-77.099070,,,,,,0
1254,3021,"THE PARKWAY @ PROSPECT TER",,38.776730,-77.098600,,,,,,0
1255,3023,"PARKERS LA @ SHERWOOD HALL LA",,38.742150,-77.076330,,,,,,0
1256,3024,"THE PARKWAY @ S KINGS HWY",,38.772810,-77.099160,,,,,,0
1257,3025,"THE PARKWAY @ S KINGS HWY",,38.772730,-77.099270,,,,,,0
1258,3028,"PARCHER AVE @ SPRINGER DR E",,38.960398,-77.403712,,,,,,0
1261,3033,"THE PARKWAY @ TELEGRAPH RD",,38.784720,-77.095270,,,,,,0
1262,3034,"THE PARKWAY @ TELEGRAPH RD",,38.784760,-77.095130,,,,,,0
1263,3035,"THE PARKWAY @ TRIGGER CT",,38.782600,-77.095440,,,,,,0
1264,3041,"PARK CENTER RD @ TOWERVIEW RD",,38.931670,-77.424480,,,,,,0
1270,3047,"POST FOREST DR @ CEDAR FOREST DR",,38.855399,-77.366061,,,,,,0
1271,3048,"POST FOREST DR @ LINCOLN CREST ST",,38.856154,-77.368152,,,,,,0
1272,3049,"POST FOREST DR @ BLACK IRONWOOD DR",,38.855890,-77.367977,,,,,,0
1273,3050,"POST FOREST DR @ RANDOM HILLS RD",,38.855023,-77.363778,,,,,,0
1274,3051,"POST FOREST DR @ LEGATO RD",,38.855026,-77.364451,,,,,,0
1275,3052,"POST FOREST DR @ WEST OX RD",,38.856489,-77.370726,,,,,,1
1277,3055,"PINECREST RD @ CAPTIVA CT",,38.942000,-77.366220,,,,,,0
1278,3056,"PINECREST RD @ FOX MILL RD",,38.932937,-77.378732,,,,,,0
1279,3057,"PINECREST RD @ GLADE DR",,38.941050,-77.366890,,,,,,0
1280,3062,"PINECREST RD @ MAGNA CARTA RD",,38.932414,-77.381091,,,,,,0
1281,3066,"PINECREST RD @ VIKING DR",,38.931830,-77.383028,,,,,,0
1282,3069,"14100 PARK MEADOW DR",,38.870843,-77.437020,,,,,,0
1284,3073,"POLE RD @ ALAMEDA CT",,38.728450,-77.126970,,,,,,0
1285,3074,"POHICK RD @ ASPENPARK RD",,38.711920,-77.198940,,,,,,0
1286,3080,"POHICK RD @ CLIFFOREST DR",,38.736962,-77.227011,,,,,,0
1287,3082,"POLE RD @ CREDOS CT",,38.728150,-77.128890,,,,,,0
1288,3083,"POLE RD @ CREDOS CT",,38.728040,-77.128690,,,,,,0
1289,3084,"POHICK RD @ DIVING CLIFF LA",,38.742120,-77.232770,,,,,,0
1290,3086,"POLE RD @ KEELER ST",,38.731330,-77.116240,,,,,,0
1291,3087,"POHICK RD @ LARNE ST",,38.712610,-77.199570,,,,,,0
1292,3088,"POLE RD @ LEAF RD",,38.729440,-77.123370,,,,,,0
1293,3090,"POHICK RD @ MAGIC LEAF RD",,38.740570,-77.231470,,,,,,0
1294,3091,"POHICK RD @ MAGIC LEAF RD",,38.740420,-77.230930,,,,,,0
1295,3094,"POHICK RD @ NEWINGTON FOREST AVE",,38.743690,-77.239600,,,,,,0
1296,3095,"POHICK RD @ NEWINGTON WOODS DR",,38.743910,-77.236980,,,,,,0
1297,3096,"POLE RD @ ORVILLE ST",,38.730240,-77.120520,,,,,,0
1299,3098,"POLE RD @ ALAMEDA CT",,38.728740,-77.126920,,,,,,0
1300,3099,"POHICK RD @ SOUTHRUN RD",,38.736170,-77.225940,,,,,,0
1301,3100,"POHICK RD @ TIMBER BROOK LA",,38.741850,-77.232300,,,,,,0
1303,3113,"QUANDER RD @ WILLIAMS DR",,38.769890,-77.067510,,,,,,0
1304,3124,"RICHMOND HWY @ ARMISTEAD RD",,38.702333,-77.209097,,,,,,0
1305,3125,"ROSE HILL DR @ APPLE TREE DR",,38.780976,-77.117812,,,,,,0
1306,3126,"ROSE HILL DR @ MAY BLVD",,38.780903,-77.117928,,,,,,0
1310,3131,"8100 RICHMOND HWY",,38.738346,-77.090805,,,,,,0
1312,3135,"ROSE HILL DR @ CELTIC DR",,38.782281,-77.119187,,,,,,0
1313,3136,"RICHMOND HWY @ CHERWEK DR",,38.700768,-77.210865,,,,,,0
1315,3139,"RICHMOND HWY @ COOPER RD",,38.720470,-77.125100,,,,,,0
1316,3140,"RICHMOND HWY @ TALBOT FARM DR",,38.721190,-77.123600,,,,,,0
1317,3141,"ROSE HILL DR @ COTTONWOOD DR",,38.778258,-77.114912,,,,,,0
1318,3142,"ROSE HILL DR @ COTTONWOOD DR",,38.778344,-77.114881,,,,,,0
1319,3143,"RICHMOND HWY @ DAWN DR",,38.775198,-77.080885,,,,,,0
1320,3144,"RICHMOND HWY @ DUTCHMAN DR",,38.698750,-77.212850,,,,,,0
1321,3146,"ROSE HILL DR @ EASTCHESTER CIR",,38.784451,-77.120660,,,,,,0
1322,3147,"ROSE HILL DR @ EASTCHESTER CIR",,38.783809,-77.120755,,,,,,0
1323,3149,"ROSE HILL DR @ FLOWER LA",,38.779812,-77.117067,,,,,,0
1324,3150,"ROSE HILL DR @ FLOWER LA",,38.779630,-77.117090,,,,,,0
1325,3151,"RICHMOND HWY @ HOLLYHILL RD",,38.763010,-77.084389,,,,,,0
1326,3153,"RICHMOND HWY @ FRYE RD",,38.727370,-77.111640,,,,,,0
1327,3154,"ROSE HILL DR @ GREENHAVEN PL",,38.785332,-77.120908,,,,,,0
1328,3155,"RICHMOND HWY @ GRAVES ST",,38.728240,-77.109900,,,,,,0
1329,3159,"RICHMOND HWY @ HAGEL CIR",,38.695750,-77.215540,,,,,,0
1330,3160,"RICHMOND HWY @ HOLLYHILL RD",,38.762970,-77.084030,,,,,,0
1331,3161,"RICHMOND HWY @ HIGHLAND LA",,38.724610,-77.117220,,,,,,0
1332,3163,"RICHMOND HWY @ HUNTINGTON AVE",,38.789340,-77.064920,,,,,,0
1333,3164,"RICHMOND HWY @ JANNA LEE AVE",,38.736890,-77.093600,,,,,,0
1335,3166,"ROSE HILL DR @ LEEWOOD DR",,38.782716,-77.119231,,,,,,0
1336,3167,"RICHMOND HWY @ LUKENS LA",,38.723220,-77.119480,,,,,,0
1337,3168,"RICHMOND HWY @ MARTHA ST",,38.734283,-77.097821,,,,,,0
1338,3171,"RICHMOND HWY @ MOHAWK LA",,38.731190,-77.104340,,,,,,0
1339,3172,"RICHMOND HWY @ MOHAWK LA",,38.731540,-77.102950,,,,,,0
1340,3173,"RICHMOND HWY @ NORTH KINGS HWY",,38.781450,-77.078220,,,,,,0
1341,3174,"RICHMOND HWY @ NORTH KINGS HWY",,38.783070,-77.076530,,,,,,0
1342,3175,"RICHMOND HWY @ JEFF TODD WAY",,38.717530,-77.131750,,,,,,0
1343,3176,"RICHMOND HWY @ MOUNTT VERNON MEMORI",,38.717660,-77.130890,,,,,,0
1344,3177,"8801 RICHMOND HWY",,38.719170,-77.127810,,,,,,0
1345,3180,"RICHMOND HWY @ ROXBURY DR",,38.735440,-77.096280,,,,,,0
1346,3181,"RICHMOND HWY @ RUSSELL RD",,38.733110,-77.100040,,,,,,0
1347,3182,"RICHMOND HWY @ RUSSELL RD",,38.733776,-77.099363,,,,,,0
1348,3183,"RICHMOND HWY @ SACRAMENTO DR",,38.720319,-77.126121,,,,,,0
1349,3184,"8800 RICHMOND HWY",,38.719440,-77.127770,,,,,,0
1350,3186,"RICHMOND HWY @ SHANNONS GREEN WAY",,38.735872,-77.094787,,,,,,0
1351,3187,"RICHMOND HWY @ SHERWOOD HALL LN",,38.742763,-77.085404,,,,,,0
1353,3189,"RICHMOND HWY @ BELFORD DR",,38.743933,-77.084108,,,,,,0
1354,3190,"RICHMOND HWY @ SOUTH KINGS HWY",,38.781030,-77.079080,,,,,,0
1355,3191,"ROSE HILL DR @ STURBRIDGE PL",,38.776477,-77.112470,,,,,,0
1356,3192,"ROSE HILL DR @ STURBRIDGE PL",,38.776279,-77.112270,,,,,,0
1357,3193,"RICHMOND HWY @ SKY VIEW DR",,38.725890,-77.114630,,,,,,0
1358,3195,"RICHMOND HWY @ WOODLAWN TER",,38.751430,-77.083390,,,,,,0
1359,3201,"RING RD @ SAFFOLD WAY",,38.971920,-77.326700,,,,,,0
1360,3202,"RICHMOND HWY @ SCHOOLEY DR",,38.770950,-77.081700,,,,,,0
1361,3204,"RING RD @ WESTHILLS LA",,38.972370,-77.324200,,,,,,0
1362,3215,"ROLLING RD @ BRISTOL SQUARE CT",,38.735680,-77.209230,,,,,,0
1363,3216,"ROLLING RD@ EDINBURGH DR",,38.738450,-77.211290,,,,,,0
1364,3217,"SARATOGA SHOPPING CTR",,38.740080,-77.211520,,,,,,0
1365,3223,"ROLLING RD @ LAUREL OAK DR",,38.727610,-77.209690,,,,,,0
1366,3224,"ROLLING RD @ NORTHUMBERLAND RD",,38.730830,-77.209220,,,,,,0
1367,3235,"RESTON PKWY @ BENNINGTON WOODS RD",,38.974200,-77.351440,,,,,,0
1369,3237,"RESTON PKWY @ DEER FOREST RD",,38.983800,-77.346070,,,,,,0
1370,3238,"RESTON PKWY @ GLADE DR",,38.935559,-77.366717,,,,,,0
1371,3239,"RESTON PKWY @ GLADE DR",,38.934760,-77.366860,,,,,,0
1372,3240,"RESTON PKWY @ GREAT OWL DR",,38.982000,-77.347560,,,,,,0
1373,3241,"RESTON PKWY @ LAKE NEWPORT RD",,38.977750,-77.348830,,,,,,0
1374,3242,"RESTON PKWY @ MCLEAREN RD",,38.926532,-77.373060,,,,,,0
1375,3243,"RESTON PKWY @ OSLO RD",,38.931070,-77.369380,,,,,,0
1376,3244,"RESTON PKWY @ OSLO RD",,38.931340,-77.369620,,,,,,0
1377,3245,"RESTON PKWY @ SOUTH LAKES DR",,38.943500,-77.361190,,,,,,0
1378,3246,"RESTON PKWY @ SOUTH LAKES DR",,38.942610,-77.361380,,,,,,0
1379,3247,"RESTON PKWY @ SUNRISE VALLEY DR",,38.946360,-77.358750,,,,,,0
1380,3248,"RESTON PKWY @ SUNRISE VALLEY DR",,38.945550,-77.359750,,,,,,0
1381,3249,"RESTON PKWY @ WIEHLE AVE",,38.986480,-77.343040,,,,,,0
1382,3251,"ROLLING STONE WAY @ BEDROCK RD",,38.764169,-77.106034,,,,,,0
1383,3252,"ROLLING STONE WAY @ LODESTONE CT",,38.766514,-77.108457,,,,,,0
1384,3254,"ROLLING STONE WAY @ ROCK CREEK RD",,38.766054,-77.106056,,,,,,0
1385,3256,"RUSSELL RD @ KESWICK RD",,38.737330,-77.103350,,,,,,0
1386,3257,"RUSSELL RD @ NORWOOD DR",,38.738860,-77.104470,,,,,,0
1387,3258,"RUSSELL RD @ NORWOOD DR",,38.738880,-77.104320,,,,,,0
1388,3259,"ROLLING VALLEY PARK AND RIDE BAY C",,38.775823,-77.262687,,,,,,0
1389,3260,"SACRAMENTO DR @ SOUTHLAWN CT",,38.725389,-77.129192,,,,,,0
1390,3261,"SACRAMENTO DR @ HYMAN WAY",,38.724080,-77.128810,,,,,,0
1391,3262,"SACRAMENTO DR @ POLE RD",,38.727190,-77.130610,,,,,,0
1392,3263,"SACRAMENTO DR @ CLAYMONT DR",,38.725224,-77.129239,,,,,,0
1393,3264,"SACRAMENTO DR @ VENOY CT",,38.723870,-77.128940,,,,,,0
1394,3265,"SACRAMENTO DR @ VILLAGE GREEN CT",,38.722710,-77.128090,,,,,,0
1395,3266,"SACRAMENTO DR @ VILLAGE GREEN DR",,38.722550,-77.127590,,,,,,0
1396,3267,"SPRINGFIELD CTR DR @ LOISDALE RD",,38.765393,-77.181946,,,,,,0
1397,3268,"SPRINGFIELD CTR DR @ LOISDALE RD",,38.765121,-77.182048,,,,,,0
1398,3271,"NORTHERN VIRGINIA COMMUNITY COLLEGE",,38.762787,-77.176898,,,,,,0
1399,3289,"SUNSET HILLS RD @ BUSINESS CENTER D",,38.947032,-77.325717,,,,,,0
1400,3290,"SHELDON DR @ BERYL RD",,38.800967,-77.156451,,,,,,0
1401,3296,"SHERWOOD HALL LN @ DAVENPORT ST",,38.745060,-77.072010,,,,,,0
1402,3297,"SHERWOOD HALL LN @ DAVENPORT ST",,38.745550,-77.070150,,,,,,0
1403,3298,"SHERWOOD HALL LA @ FORDSON RD",,38.743250,-77.081930,,,,,,0
1404,3299,"SHERWOOD HALL LN @ RICHMOND HWY",,38.742850,-77.083140,,,,,,0
1405,3300,"SHERWOOD HALL LA @ FRANCES DR",,38.744110,-77.074630,,,,,,0
1406,3302,"YMCA-RESTON",,38.954705,-77.368227,,,,,,0
1407,3303,"SUNSET HILLS RD @ TOWN CENTER PKWY",,38.953855,-77.363189,,,,,,0
1408,3304,"SPRING HILL RD @ POST OFFICE",,38.928930,-77.237710,,,,,,1
1409,3307,"SUNSET HILLS RD @ HUNTER MILL RD",,38.948573,-77.312930,,,,,,0
1410,3308,"SHERWOOD HALL LA @ HOLLINDALE DR",,38.751750,-77.058710,,,,,,0
1411,3309,"SHERWOOD HALL LA @ HOLLAND RD",,38.743010,-77.078900,,,,,,0
1414,3312,"11490 SUNSET HILLS RD",,38.952109,-77.343670,,,,,,0
1415,3313,"SHERWOOD HALL LA @ KINGLAND RD",,38.742710,-77.083050,,,,,,0
1416,3314,"SHERWOOD HALL LA @ KIRKSIDE DR",,38.745960,-77.069530,,,,,,0
1417,3315,"SHELDON DR @ MERLE PL",,38.799650,-77.157270,,,,,,0
1418,3316,"SHELDON DR @ MERLE PL",,38.799628,-77.157133,,,,,,0
1419,3318,"SUNSET HILLS RD @ MICHAEL FARADAY C",,38.949293,-77.333503,,,,,,0
1420,3319,"SHERWOOD HALL LA @ MIDDAY LA",,38.746960,-77.066490,,,,,,0
1421,3320,"SHERWOOD HALL LA @ MOUNT WOODLEY PL",,38.743260,-77.079140,,,,,,0
1422,3321,"SHERWOOD HALL LA @ OAKLAWN DR",,38.744920,-77.071900,,,,,,0
1423,3322,"SUNSET HILLS RD @ OLD RESTON AVE",,38.955070,-77.351672,,,,,,0
1424,3323,"SUNSET HILLS RD @ PLAZA AMERICA DR",,38.953230,-77.348420,,,,,,0
1425,3324,"SHERWOOD HALL LN @ ROBINHOOD CT",,38.750010,-77.060770,,,,,,0
1426,3326,"SUNSET HILLS RD @ RESTON PKWY",,38.955507,-77.356294,,,,,,0
1427,3327,"SUNSET HILLS RD @ RESTON PKWY",,38.954904,-77.354588,,,,,,0
1429,3329,"SUNSET HILLS RD @ AMERICAN DREAM WA",,38.953117,-77.347015,,,,,,0
1430,3331,"SUNSET HILLS RD @ SAMUEL MORSE DR",,38.947826,-77.330675,,,,,,0
1431,3332,"SUNSET HILLS RD @ W&OD TRAIL",,38.946975,-77.327742,,,,,,0
1432,3333,"SUNSET HILLS RD @ TOWN CENTER PKWY",,38.954161,-77.364783,,,,,,0
1433,3334,"12021 SUNSET HILLS RD",,38.953624,-77.359973,,,,,,0
1434,3335,"SPRING HILL RD @ TURNING LEAF LA",,38.936286,-77.232286,,,,,,0
1436,3339,"SHERWOOD HALL LN @ WELLINGTON RD",,38.747860,-77.064300,,,,,,0
1437,3340,"SHERWOOD HALL LA @ WELLINGTON RD",,38.747700,-77.064250,,,,,,0
1440,3343,"SHERWOOD HALL LN @ WHITEOAKS DR",,38.749990,-77.061070,,,,,,0
1441,3344,"SILVERBROOK RD @ TANYARD LA",,38.710140,-77.229020,,,,,,0
1442,3345,"SILVERBROOK RD @ BLUEBIRD WAY",,38.708460,-77.228880,,,,,,0
1443,3346,"SILVERBROOK RD @ PLASKETT LANE",,38.709177,-77.228400,,,,,,0
1444,3347,"SILVERBROOK RD @ ROYAL ROBIN LA",,38.706850,-77.228950,,,,,,0
1445,3348,"SILVERBROOK RD @ ROYAL ROBIN LA",,38.706520,-77.228480,,,,,,0
1446,3351,"SOUTHRUN RD @ PINNACLE ROCK CT",,38.727666,-77.246417,,,,,,0
1448,3353,"S KINGS HWY @ BRICK HEARTH CT",,38.776740,-77.086380,,,,,,0
1449,3354,"S KINGS HWY @ CHIMNEY WOOD CT",,38.778640,-77.083480,,,,,,0
1450,3355,"S KINGS HWY @ FURMAN LA",,38.780410,-77.080770,,,,,,0
1451,3356,"S KINGS HWY @ FURMAN LA",,38.780360,-77.080530,,,,,,0
1452,3357,"S KINGS HWY @ LANTERN PL",,38.769420,-77.113170,,,,,,0
1453,3358,"SOUTH KINGS HWY @ TELEGRAPH RD",,38.767760,-77.119650,,,,,,0
1455,3360,"S KINGS HWY @ SAINT MARK'S CT",,38.772030,-77.100670,,,,,,0
1456,3361,"S KINGS HWY @ SOUTHGATE DR",,38.774856,-77.088861,,,,,,0
1458,3364,"S KINGS HWY @ VANTAGE DR",,38.770450,-77.107490,,,,,,0
1459,3365,"S KINGS HWY @ WOODSTONE PL",,38.771600,-77.101860,,,,,,0
1460,3366,"S LAKES DR @ CHESTNUT BURR CT",,38.931950,-77.343290,,,,,,0
1461,3367,"S LAKES DR @ CHESTNUT BURR CT",,38.931835,-77.343593,,,,,,0
1462,3368,"S LAKES DR @ CEDAR COVE CT",,38.931823,-77.335841,,,,,,0
1463,3369,"S LAKES DR @ SALT KETTLE WAY",,38.932930,-77.334510,,,,,,0
1464,3370,"S LAKES DR @ CABOTS POINT LA",,38.932811,-77.334280,,,,,,0
1465,3371,"SOUTH LAKES DR @ CASTLE ROCK SQ",,38.934344,-77.347922,,,,,,0
1466,3372,"S LAKES DR @ DOUBLE EAGLE CT",,38.935490,-77.349940,,,,,,0
1467,3373,"S LAKES DR @ ESCALANTE CT",,38.940760,-77.357058,,,,,,0
1468,3374,"S LAKES DR @ GREENKEEPERS CT",,38.939700,-77.353180,,,,,,0
1469,3375,"S LAKES DR @ GREEN WATCH WAY",,38.934670,-77.348150,,,,,,0
1470,3376,"S LAKES DR @ OLDE CRAFTS DR N",,38.939101,-77.352894,,,,,,0
1471,3377,"S LAKES DR @ OLDE CRAFTS DR S",,38.936613,-77.351353,,,,,,0
1472,3378,"S LAKES DR @ PINE CONE CT",,38.933040,-77.345070,,,,,,0
1473,3379,"S LAKES DR @ PINECREST RD",,38.942840,-77.364870,,,,,,0
1474,3380,"S LAKES DR @ POND VIEW CT",,38.937220,-77.351450,,,,,,0
1475,3381,"S LAKES DR @ RIDGE HEIGHTS RD",,38.934210,-77.333250,,,,,,0
1476,3382,"S LAKES DR @ RIDGE HEIGHTS RD",,38.934113,-77.333015,,,,,,0
1477,3383,"S LAKES DR @ RESTON PKWY",,38.943313,-77.362053,,,,,,0
1478,3384,"S LAKES DR @ RESTON PKWY",,38.943200,-77.362310,,,,,,0
1479,3385,"USGS",,38.948600,-77.369480,,,,,,0
1480,3386,"S LAKES HIGH SCHOOL",,38.931260,-77.338700,,,,,,0
1481,3387,"S LAKES DR @ SOUTHGATE SQ",,38.942950,-77.364030,,,,,,0
1482,3388,"S LAKES DR @ S LAKES CT",,38.941230,-77.357360,,,,,,0
1483,3389,"S LAKES DR @ SOAPSTONE DR",,38.933840,-77.346210,,,,,,0
1484,3390,"S LAKES DR @ SOAPSTONE DR",,38.933515,-77.346103,,,,,,0
1485,3391,"S LAKES DR @ SPRINGWOOD DR",,38.935357,-77.350110,,,,,,0
1486,3392,"SOUTH LAKES HIGH SCHOOL",,38.931059,-77.338480,,,,,,0
1487,3393,"S LAKES DR @ TWIN BRANCHES RD",,38.938954,-77.328637,,,,,,0
1488,3394,"S LAKES DR @ TWIN BRANCHES RD",,38.938187,-77.329260,,,,,,0
1489,3395,"S LAKES DR @ SAGEWOOD LA",,38.940450,-77.328935,,,,,,0
1490,3396,"S LAKES DR @ THOREAU PL",,38.940310,-77.329160,,,,,,0
1491,3397,"S LAKES DR @ TANBARK DR",,38.931056,-77.340869,,,,,,0
1493,3399,"S LAKES DR @ WHISPERWOOD GLEN LA",,38.932210,-77.335600,,,,,,0
1494,3402,"SPRING MALL RD @ JUNCTION BLVD",,38.771560,-77.174540,,,,,,0
1495,3403,"SPRING MALL RD @ JUNCTION BLVD",,38.771310,-77.174570,,,,,,0
1496,3406,"SOAPSTONE DR @ CATALPA CT",,38.923177,-77.344841,,,,,,0
1497,3407,"SOAPSTONE DR @ CATALPA CT",,38.923336,-77.344475,,,,,,0
1498,3408,"SOAPSTONE DR @ DURAND DR",,38.941787,-77.346903,,,,,,0
1499,3409,"SOAPSTONE DR @ WINGED FOOT CT",,38.941189,-77.346664,,,,,,0
1500,3413,"SOAPSTONE DR @ GOLF COURSE SQ",,38.944373,-77.348078,,,,,,0
1501,3414,"SOAPSTONE DR @ GOLF COURSE SQ",,38.944035,-77.348351,,,,,,0
1502,3415,"SOAPSTONE DR @ GLENCOURSE LA",,38.939618,-77.345466,,,,,,0
1503,3416,"SOAPSTONE DR @ GLENCOURSE LA",,38.936710,-77.345369,,,,,,0
1504,3417,"SOAPSTONE DR @ HEARTHSTONE CT",,38.928399,-77.344082,,,,,,0
1505,3418,"SOAPSTONE DR @ UNDEROAK CT",,38.930666,-77.346108,,,,,,0
1506,3422,"SOAPSTONE DR @ LAWYERS RD",,38.920997,-77.346399,,,,,,0
1507,3426,"SOAPSTONE DR @ PURPLE BEECH DR",,38.940096,-77.345600,,,,,,0
1508,3427,"SOAPSTONE DR @ ROLLING GREEN CT",,38.934830,-77.345568,,,,,,0
1509,3428,"SOAPSTONE DR @ RIDGE HEIGHTS RD",,38.938811,-77.345040,,,,,,0
1510,3429,"SOUTHGATE DR @ RICHMOND HWY",,38.774369,-77.082804,,,,,,0
1511,3430,"SOUTHGATE DR @ RICHMOND HWY",,38.774235,-77.082830,,,,,,0
1512,3432,"SOAPSTONE DR @ STONEVIEW SQ",,38.932735,-77.347162,,,,,,0
1513,3433,"SOAPSTONE DR @ STONEVIEW SQ",,38.932460,-77.346851,,,,,,0
1514,3440,"SOAPSTONE DR @ WOODHOLLOW CT",,38.927019,-77.343982,,,,,,0
1515,3443,"SPRINGER DR @ BERGER PL",,38.962914,-77.404606,,,,,,0
1516,3444,"SPRINGER DR @ CHAMBLEE PL",,38.963290,-77.406038,,,,,,0
1517,3445,"SPRINGER DR @ FERGUSON PL",,38.961299,-77.403443,,,,,,0
1518,3447,"SOUTHRUN RD @ BRUTUS CT",,38.727900,-77.235060,,,,,,0
1519,3448,"SOUTHRUN RD @ BLUE ROCK LA",,38.727600,-77.240320,,,,,,0
1520,3449,"SOUTHRUN RD @ BARK TREE CT",,38.731460,-77.227950,,,,,,0
1521,3451,"SOUTHRUN RD @ CARMELA CIR",,38.728300,-77.234490,,,,,,0
1522,3452,"SUMMER RIDGE RD @ DARBY TOWNE CT",,38.763720,-77.137480,,,,,,0
1523,3453,"SUMMER RIDGE RD @ EDGEWARE LA",,38.764830,-77.139030,,,,,,0
1524,3455,"SOUTHRUN RD @ GREAT LAKE LA",,38.729400,-77.229960,,,,,,0
1525,3456,"SOUTHRUN RD@ GOLDEN RIDGE RD",,38.727620,-77.240660,,,,,,0
1527,3458,"SUMMER RIDGE RD @ LENSFIELD CT",,38.761670,-77.136730,,,,,,0
1528,3459,"SOUTHRUN RD @ RUSHING CREEK DR",,38.735390,-77.226520,,,,,,0
1531,3462,"SOUTHRUN RD @ RIPPLED CREEK CT",,38.728700,-77.231520,,,,,,0
1532,3463,"SOUTHRUN RD @ SILVERDALE RD",,38.727050,-77.238370,,,,,,0
1533,3464,"SOUTHRUN RD @ SILVERDALE RD",,38.726910,-77.238290,,,,,,0
1534,3465,"SUMMER RIDGE RD @ WESCOTT HILLS WAY",,38.760572,-77.141866,,,,,,0
1535,3467,"SUMMER RIDGE RD @ WORSLEY WAY",,38.760250,-77.137200,,,,,,0
1538,3472,"CHANTILLY LIBRARY",,38.881868,-77.407497,,,,,,0
1539,3474,"STRINGFELLOW RD @ MELVILLE LA",,38.863728,-77.406483,,,,,,0
1540,3475,"STRINGFELLOW RD @ FAIR LAKES PKWY",,38.862067,-77.405626,,,,,,0
1541,3476,"STRINGFELLOW RD @ FAIR LAKES PKWY",,38.862382,-77.406006,,,,,,0
1542,3478,"STRINGFELLOW RD @ POINT PLEASANT DR",,38.871952,-77.407942,,,,,,0
1543,3479,"STRINGFELLOW RD @ POINT PLEASANT DR",,38.871599,-77.408193,,,,,,0
1544,3480,"CHANTILLY HIGH SCHOOL",,38.881824,-77.407192,,,,,,0
